,Date,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,state
1262,2019-03-01,53029,Island,435671.4285714286,0.0435,0.0373,274,0.0224,0.2232,59.0,-0.2624999999999999,0.4750000000000001,128,0.4545,-0.0588,12,0.0,-0.5714,80,0.1111,-0.0909,95,0.4179,-0.1204,234.64209130020384,0.0059,0.0799,1828.0,0.0127,-0.0933,605296.7433571795,0.0419,-0.0547,369,0.1015,0.1114,0.3467153284671533,0.0967,-0.1354,1,wa
1263,2019-03-01,53031,Jefferson,488671.4285714286,-0.0006,0.0957,110,-0.0517,-0.1129,66.0,-0.1951219512195121,-0.3052631578947368,40,0.4286,-0.2857,4,,-0.5,24,1.0,0.0,38,0.6522,-0.1739,249.50352248390956,-0.0501,0.0606,1805.7142857142856,-0.037,-0.0035,575821.8802005012,-0.0341,0.0454,148,0.0647,-0.1294,0.3454545454545454,0.1472,-0.0255,0,wa
1264,2019-03-01,53033,King,731567.1428571428,0.0125,-0.0139,3459,0.0912,0.9732,35.0,-0.1666666666666666,1.0588235294117645,2648,0.5913,0.1089,176,-0.2414,-0.8333,1168,0.1362,1.2462,1913,0.5604,-0.0691,394.01479410565554,0.0145,0.0707,2068.8571428571427,-0.0006,-0.0723,1097281.4183413277,-0.0031,-0.069,5372,0.222,0.4107,0.5530500144550448,0.1663,-0.6192,1,wa
1265,2019-03-01,53035,Kitsap,469280.0,0.0658,0.1735,380,-0.0052,0.1411,43.0,-0.2950819672131147,0.1944444444444444,228,0.3256,-0.1972,32,0.3333,-0.6923,116,0.0357,-0.0938,373,0.318,0.3514,211.0729516591754,0.0249,0.0637,2196.0,0.0344,0.0671,589313.9474144038,0.0681,0.1315,753,0.1323,0.2365,0.9815789473684212,0.2407,0.1528,0,wa
1266,2019-03-01,53037,Kittitas,445142.8571428572,-0.0086,0.1129,118,0.1238,0.3111,97.0,0.0319148936170212,1.6216216216216215,48,0.7143,-0.2,4,,-0.5,36,0.2857,0.8,52,0.1304,0.1304,234.360225112481,0.0084,0.0623,2086.428571428572,-0.0314,0.0349,829476.5231917632,-0.0266,0.5886,170,0.1258,0.25,0.4406779661016949,0.0026,-0.0704,1,wa
1267,2019-03-01,53039,Klickitat,452142.8571428572,0.0516,0.0765,52,-0.037,-0.0545,136.0,0.1673819742489271,0.1147540983606556,20,1.5,0.25,0,,,4,,0.0,0,0.0,0.0,207.2472970464081,0.112,0.1055,2253.0,0.0085,0.0204,551810.7932456002,0.0625,-0.0014,52,-0.0877,-0.0877,,,,0,wa
1268,2019-03-01,53041,Lewis,318471.4285714286,-0.0108,0.2018,207,-0.0048,0.1311,82.0,-0.0520231213872832,0.2424242424242424,100,0.1364,0.1364,8,1.0,-0.6,44,-0.3125,-0.2667,75,0.0714,-0.0506,167.79939082534335,0.006,0.1576,1855.4285714285716,-0.0157,-0.0141,357051.5126043809,-0.0324,0.0881,282,0.0144,0.0763,0.3623188405797101,0.0258,-0.0694,1,wa
1269,2019-03-01,53043,Lincoln,249428.57142857145,0.0017,0.5492,34,0.0,0.0303,85.0,-0.0449438202247191,-0.2735042735042735,4,0.0,-0.5,0,,,8,1.0,1.0,16,0.0,-0.3333,129.42900576374512,0.2793,0.5917,2022.2857142857144,-0.0169,-0.1,276802.23255813954,0.0893,0.14,50,0.0,-0.1228,0.4705882352941176,0.0,-0.2567,1,wa
1270,2019-03-01,53045,Mason,315285.71428571426,0.0337,0.2131,153,-0.0838,-0.15,64.0,-0.1949685534591194,0.4222222222222223,64,0.2308,-0.3333,0,-1.0,-1.0,40,0.1111,0.0,118,0.1683,0.2292,179.41961139635558,0.0452,0.0921,1788.2857142857142,-0.0046,0.1012,393915.9449917898,0.0635,0.1546,271,0.0112,-0.0181,0.7712418300653595,0.1665,0.2379,1,wa
1271,2019-03-01,53047,Okanogan,316428.5714285714,-0.0264,0.1301,149,0.0276,-0.0687,132.0,-0.175,-0.3052631578947368,24,0.2,-0.25,0,,-1.0,4,-0.5,-0.8571,17,0.7,-0.2917,159.55735332807157,-0.0041,-0.0168,1747.142857142857,-0.025,0.1648,389980.08583836217,-0.06,0.0228,166,0.071,-0.0978,0.1140939597315436,0.0451,-0.0359,0,wa
1272,2019-03-01,53049,Pacific,258293.14285714287,-0.0003,0.0373,173,0.0117,0.0613,132.0,0.0434782608695651,0.0,28,-0.2222,-0.125,0,,-1.0,24,-0.1429,-0.1429,22,0.2941,0.375,171.80792061602156,0.0048,0.1024,1545.142857142857,-0.0012,-0.0044,353789.14947538334,0.0004,0.1699,195,0.0372,0.0894,0.1271676300578034,0.0278,0.029,0,wa
1273,2019-03-01,53051,Pend Oreille,303714.2857142857,0.129,0.0127,66,0.0476,-0.0435,98.0,-0.3444816053511705,-0.0392156862745097,24,1.0,0.5,0,,,0,-1.0,-1.0,18,0.125,0.0,197.00362326040445,0.0973,0.5001,1842.857142857143,-0.0171,-0.0786,580010.0145502646,0.0299,0.4468,84,0.0633,-0.0345,0.2727272727272727,0.0188,0.0119,0,wa
1274,2019-03-01,53053,Pierce,438000.0,0.0198,0.0307,1185,-0.0699,0.0753,42.0,-0.0232558139534884,0.3125,856,0.1444,-0.1508,148,-0.2745,-0.6917,348,-0.0333,-0.2232,1118,0.1983,0.0929,203.76113928739483,0.0111,0.0845,2232.0,0.0109,0.0,520947.1568126177,0.033,0.0099,2303,0.0435,0.0838,0.9434599156118144,0.2111,0.0151,1,wa
1275,2019-03-01,53055,San Juan,796714.2857142857,0.0022,0.0123,148,0.0963,-0.0864,146.0,-0.160919540229885,-0.3787234042553191,20,0.25,-0.375,0,,-1.0,8,0.0,-0.5,16,0.0667,-0.0588,425.9923581859962,0.0071,0.124,1997.571428571429,0.0043,-0.0644,1331840.897977276,0.0041,-0.0083,164,0.0933,-0.0838,0.1081081081081081,-0.003,0.0032,0,wa
1276,2019-03-01,53057,Skagit,487100.0,-0.0059,0.1461,322,0.0662,0.1625,63.0,-0.34375,0.0327868852459016,140,0.5217,-0.1667,16,1.0,-0.5556,64,-0.0588,-0.0588,120,0.4118,0.1429,234.89795918367344,-0.0011,0.0699,2068.0,-0.0273,0.0273,655767.3917886526,-0.0147,-0.0089,442,0.1421,0.1571,0.3726708074534161,0.0912,-0.0064,0,wa
1277,2019-03-01,53059,Skamania,448142.8571428572,0.0093,-0.076,23,0.0455,0.2105,86.0,-0.1730769230769231,-0.3533834586466166,16,3.0,,0,,,0,,-1.0,0,0.0,0.0,199.1407412874734,-0.0145,-0.0012,2352.0,0.0246,-0.2495,681837.3214285715,0.1836,0.0249,23,0.0455,0.2105,,,,1,wa
1278,2019-03-01,53061,Snohomish,535714.2857142857,0.0165,0.0757,1150,0.0009,0.8429,38.0,-0.2244897959183673,0.7272727272727273,860,0.4626,-0.0359,144,-0.027,-0.6667,380,-0.0306,0.7593,898,0.371,-0.1038,262.4652203086558,0.0195,0.0487,2111.428571428572,0.0144,0.0463,626956.3051420823,0.0335,0.0673,2048,0.1353,0.2595,0.7808695652173913,0.2108,-0.8249,1,wa
1279,2019-03-01,53063,Spokane,358085.71428571426,0.0231,0.1021,766,0.0566,-0.0601,49.0,0.1136363636363635,0.1951219512195121,560,0.3725,-0.1463,104,-0.3659,-0.6232,256,-0.1351,-0.2558,1063,0.1237,-0.1854,148.97990575505753,0.0121,0.1257,2452.5714285714284,0.0043,0.0027,450639.5628823588,0.0124,0.1258,1829,0.0946,-0.1373,1.387728459530026,0.0829,-0.2135,0,wa
1280,2019-03-01,53065,Stevens,266328.5714285714,0.0247,0.005,183,0.0,-0.1757,156.0,0.0985915492957747,0.1729323308270676,64,2.2,-0.1111,8,1.0,1.0,20,-0.1667,-0.2857,58,0.2083,0.1373,132.91083916083917,0.0289,-0.0049,2104.285714285714,-0.0121,-0.0027,376096.6778172139,0.012,0.0722,241,0.0433,-0.1172,0.3169398907103825,0.0546,0.0872,0,wa
1281,2019-03-01,53067,Thurston,403957.1428571429,0.0306,0.1382,435,0.0,0.1631,42.0,-0.3279999999999999,0.1666666666666667,320,0.25,0.0,44,0.1,-0.6071,112,-0.0968,-0.0968,398,0.2964,-0.0524,187.00936926215837,0.006,0.1003,2220.8571428571427,0.0265,0.0378,491691.218382007,0.0456,0.158,833,0.1226,0.0491,0.9149425287356322,0.2092,-0.2081,0,wa
1282,2019-03-01,53069,Wahkiakum,327757.14285714284,-0.0065,0.1706,28,0.0,0.037,139.0,0.0296296296296296,-0.027972027972028,4,0.0,-0.5,0,,,12,2.0,2.0,5,0.0,-0.1667,175.83896106367163,0.0329,0.1816,2073.5714285714284,-0.0364,0.2675,437083.0511083744,-0.0153,0.4333,33,0.0,0.0,0.1785714285714285,0.0,-0.0437,0,wa
1283,2019-03-01,53071,Walla Walla,356657.14285714284,0.0416,0.0974,135,-0.0426,-0.0816,115.0,0.0900473933649288,0.9166666666666669,28,0.0,-0.5625,0,,-1.0,16,-0.3333,-0.5556,84,0.05,83.0,159.04431216931218,0.0161,0.0806,2264.0,0.0404,0.0385,401567.7022361256,0.0268,0.0747,219,-0.009,0.4797,0.6222222222222222,0.0548,0.6154,1,wa
1284,2019-03-01,53073,Whatcom,429385.7142857143,0.0056,0.0103,531,0.0536,0.1419,58.0,-0.1532846715328467,0.1372549019607842,240,0.1765,-0.0164,16,0.0,-0.7143,100,-0.1379,-0.4186,193,0.4621,0.0266,236.34079955953737,0.015,0.0543,1880.0,-0.019,0.0053,564858.4505702947,-0.0014,0.1332,724,0.1384,0.1087,0.3634651600753296,0.1016,-0.0408,0,wa
1285,2019-03-01,53075,Whitman,295385.71428571426,0.0606,0.137,99,-0.0748,-0.3654,46.0,-0.0515463917525773,0.4375,28,-0.3636,-0.5882,4,,0.0,12,0.0,-0.25,34,1.6154,4.6667,137.649975180833,0.0238,0.0267,2122.285714285714,0.0942,0.0917,322537.7375930605,0.0589,0.2076,133,0.1083,-0.179,0.3434343434343434,0.2219,0.305,1,wa
1286,2019-03-01,53077,Yakima,307800.0,0.0437,0.08,332,-0.0235,0.137,65.0,-0.0780141843971631,0.4130434782608696,156,0.3,0.0263,8,,0.0,60,0.25,0.0714,186,0.1071,-0.11,155.93853820598005,0.0039,0.0887,1970.7142857142856,-0.0009,-0.0141,362214.9818529646,0.022,-0.019,518,0.0197,0.0339,0.5602409638554217,0.0661,-0.1555,1,wa
1287,2019-04-01,53001,Adams,167850.0,0.0985,0.0899,32,-0.1111,-0.1111,38.5,-0.5304878048780488,-0.2735849056603774,12,,-0.25,0,,,0,-1.0,-1.0,20,0.1765,0.4286,112.1117268104349,0.0458,0.0276,1805.0,0.0106,0.0556,229640.94967532463,0.0187,0.2577,52,-0.0189,0.04,0.625,0.1528,0.2361,0,wa
1288,2019-04-01,53003,Asotin,244757.14285714284,-0.0577,-0.1334,138,0.3269,0.3019,41.5,1.3055555555555554,-0.2314814814814815,36,-0.1,0.125,0,,,4,,-0.6667,39,0.0,38.0,133.54275099143496,0.0024,0.055,1899.357142857143,-0.0634,-0.1607,342285.01306620205,-0.0364,0.1225,177,0.7019,0.6542,0.2826086956521739,,0.2732,1,wa
1289,2019-04-01,53005,Benton,376425.0,0.0691,0.1282,392,-0.2144,-0.4424,51.0,-0.1904761904761904,0.5223880597014925,220,0.2222,-0.3373,8,-0.7143,-0.7778,88,0.4667,-0.2143,284,0.8205,141.0,167.62570390092543,0.0152,0.0958,2213.5,0.0295,0.0142,404694.9353846154,0.0625,0.1334,676,0.0321,-0.0411,0.7244897959183674,0.4119,0.7216,1,wa
1290,2019-04-01,53007,Chelan,413924.2857142857,0.0061,-0.1284,312,0.0,0.0909,49.0,-0.4842105263157894,-0.0576923076923077,152,0.3103,0.0857,0,-1.0,-1.0,48,0.3333,-0.1429,47,0.0217,0.2368,236.50082092460855,0.0,0.086,2006.5,0.0622,0.0505,575768.7528088886,0.0173,-0.022,359,0.0028,0.108,0.1506410256410256,0.0032,0.0178,1,wa
1291,2019-04-01,53009,Clallam,406950.0,0.0455,0.057,262,0.0917,0.278,62.0,-0.4311926605504587,0.3052631578947369,104,0.3684,-0.2121,0,,-1.0,60,0.5,0.5,157,0.2661,-0.113,208.46287921612964,0.0037,0.0838,1946.428571428572,-0.0021,-0.0496,476221.1188002365,0.0323,0.0777,419,0.1511,0.0969,0.5992366412213741,0.0826,-0.2642,1,wa
1292,2019-04-01,53011,Clark,454092.5,-0.0001,-0.003,1590,0.0643,0.3984,40.0,-0.1666666666666666,0.1764705882352941,920,0.2921,0.1275,80,-0.0909,0.0526,424,0.2927,0.191,67,-0.0429,0.1964,203.39197310140696,0.0002,0.0481,2248.0,0.0009,-0.0633,522028.16552177246,-0.0156,-0.0425,1657,0.0595,0.3889,0.0421383647798742,-0.0047,-0.0071,1,wa
1293,2019-04-01,53013,Columbia,202085.7142857143,0.0,0.3046,25,0.0,0.0417,149.0,-0.0324675324675324,-0.4087301587301587,0,,,0,,,4,-0.6667,,7,0.4,0.0,90.90462143559488,-0.0246,-0.114,2220.0,0.0463,0.3695,242467.31634182908,-0.0267,0.1282,32,0.0667,0.3333,0.28,0.08,,1,wa
1294,2019-04-01,53015,Cowlitz,329000.0,0.0161,0.0775,271,-0.0037,0.0344,37.0,-0.3508771929824561,-0.1294117647058823,172,0.1622,-0.1569,8,-0.3333,-0.7143,72,0.0,-0.25,64,0.0492,-0.2099,169.99706827209738,-0.0042,0.0918,1936.0,0.0193,-0.051,456747.0931134983,0.005,0.0405,335,0.006,-0.0233,0.2361623616236162,0.0119,-0.073,0,wa
1295,2019-04-01,53017,Douglas,379900.0,0.0302,0.0856,95,-0.0104,0.0795,25.0,-0.609375,-0.6503496503496504,64,1.2857,0.3333,0,,-1.0,16,0.0,0.3333,43,0.303,0.2286,202.44503284252067,-0.0022,0.0539,1993.0,0.002,-0.0102,522331.6543217079,0.0174,0.2656,138,0.0698,0.122,0.4526315789473684,0.1089,0.0549,1,wa
1296,2019-04-01,53019,Ferry,226421.42857142855,0.1244,0.5095,49,-0.0392,-0.2462,109.5,-0.2122302158273381,-0.5521472392638036,16,0.0,1.0,0,,,0,,-1.0,12,0.7143,-0.0769,120.37037037037037,-0.0845,0.2176,1554.0,0.0438,-0.0038,336396.56054729584,0.0039,0.3415,61,0.0517,-0.2179,0.2448979591836734,0.1076,0.0449,1,wa
1297,2019-04-01,53021,Franklin,323500.0,0.0345,0.0912,126,-0.2717,-0.4522,58.5,-0.2094594594594594,0.56,60,0.0,-0.3478,8,,1.0,16,-0.4286,-0.4286,95,0.9388,46.5,163.6375650484158,0.022,0.0732,2051.0,0.0094,-0.0337,363218.4344941957,0.0567,0.0454,221,-0.0045,-0.0474,0.753968253968254,0.4707,0.7453,1,wa
1298,2019-04-01,53023,Garfield,159900.0,-0.0345,-0.0589,18,0.2857,0.3846,41.5,-0.3515625,-0.6844106463878328,4,0.0,0.0,0,,,0,,,2,0.0,0.0,81.95825049701789,0.0663,0.0126,2012.0,-0.0479,-0.0049,179482.24516648764,-0.0014,-0.0775,20,0.4286,0.5385,0.1111111111111111,,,1,wa
1299,2019-04-01,53025,Grant,286964.0,0.0573,0.1387,223,0.067,0.0931,48.5,-0.4894736842105263,0.0319148936170212,128,0.7778,0.3913,0,,-1.0,40,0.0,-0.1667,136,0.2252,0.1148,146.9907967538846,0.0193,0.0901,1814.0,0.0019,-0.0307,369357.895729874,0.0367,0.1728,359,0.1219,0.1012,0.6098654708520179,0.0788,0.0118,0,wa
1300,2019-04-01,53027,Grays Harbor,247500.0,0.0377,0.1392,286,0.0438,-0.0654,32.5,-0.6428571428571428,-0.3925233644859813,104,0.1818,-0.0714,8,-0.6,-0.5,44,-0.2667,-0.4211,109,0.1237,0.101,166.69166354205726,0.0655,0.1107,1511.857142857143,0.0007,0.025,287952.2484240142,0.0467,0.1392,395,0.0647,-0.0247,0.3811188811188811,0.0271,0.0576,0,wa
1301,2019-04-01,53029,Island,449950.0,0.0328,0.0476,294,0.073,0.1575,32.0,-0.4576271186440678,-0.1351351351351351,152,0.1875,-0.1739,4,-0.6667,-0.875,76,-0.05,-0.1739,119,0.2526,0.0171,234.9566540709181,0.0013,0.0666,1874.0,0.0252,-0.0595,629279.67584845,0.0396,-0.0031,413,0.1192,0.1132,0.4047619047619047,0.058,-0.0559,0,wa
1302,2019-04-01,53031,Jefferson,478921.4285714286,-0.02,0.0358,107,-0.0273,-0.1301,32.5,-0.5075757575757576,-0.6012269938650308,56,0.4,-0.125,0,-1.0,-1.0,20,-0.1667,-0.5,55,0.4474,0.0377,241.77768160533344,-0.031,0.0272,1813.7142857142856,0.0044,-0.0311,548966.3899706162,-0.0466,-0.0236,162,0.0946,-0.0795,0.514018691588785,0.1686,0.0831,1,wa
1303,2019-04-01,53033,King,745994.5,0.0197,0.0254,3756,0.0859,0.7535,27.5,-0.2142857142857143,0.2790697674418605,3036,0.1465,-0.0269,64,-0.6364,-0.95,1216,0.0411,0.5124,2877,0.5039,0.182,399.07713033251366,0.0128,0.0736,2091.0,0.0107,-0.0393,1106722.6517630715,0.0086,-0.0372,6633,0.2347,0.4495,0.7659744408945687,0.2129,-0.3703,1,wa
1304,2019-04-01,53035,Kitsap,482450.0,0.0281,0.1556,428,0.1263,0.2551,28.0,-0.3488372093023255,-0.1641791044776119,356,0.5614,-0.1759,20,-0.375,-0.7917,120,0.0345,-0.2105,489,0.311,0.5234,217.3463848463849,0.0297,0.0812,2276.0,0.0364,0.0817,637297.5294631459,0.0814,0.098,917,0.2178,0.3852,1.1425233644859814,0.1609,0.2012,1,wa
1305,2019-04-01,53037,Kittitas,440000.0,-0.0116,0.0732,145,0.2288,0.3063,31.5,-0.6752577319587629,-0.0869565217391304,92,0.9167,0.2105,0,-1.0,-1.0,32,-0.1111,0.1429,74,0.4231,0.3455,235.3805544548496,0.0044,0.0199,2082.928571428572,-0.0017,0.0399,779685.7272463768,-0.06,0.4269,219,0.2882,0.3193,0.5103448275862069,0.0697,0.0148,1,wa
1306,2019-04-01,53039,Klickitat,472142.8571428572,0.0442,0.021,60,0.1538,-0.1304,97.0,-0.2867647058823529,0.3661971830985915,36,0.8,0.2857,0,,,4,0.0,-0.5,0,0.0,0.0,231.59793537432975,0.1175,0.2354,2263.5,0.0047,0.0305,581417.1454018226,0.0537,0.0398,60,0.1538,-0.1429,,,,1,wa
1307,2019-04-01,53041,Lewis,318471.4285714286,0.0,0.0944,190,-0.0821,0.0795,32.5,-0.6036585365853658,-0.3809523809523809,76,-0.24,-0.24,0,-1.0,-1.0,48,0.0909,-0.0769,96,0.28,0.2308,168.36002208724463,0.0033,0.1363,1831.428571428572,-0.0129,-0.0656,352302.67488508264,-0.0133,0.0248,286,0.0142,0.126,0.5052631578947369,0.1429,0.0621,0,wa
1308,2019-04-01,53043,Lincoln,249928.57142857145,0.002,0.1108,41,0.2059,-0.0889,38.5,-0.5470588235294118,-0.3418803418803419,8,1.0,-0.7143,0,,,8,0.0,0.0,14,-0.125,-0.4815,149.54545454545453,0.1554,0.3609,1900.0,-0.0605,-0.126,292401.71220930235,0.0564,-0.0205,55,0.1,-0.2361,0.3414634146341463,-0.1291,-0.2585,1,wa
1309,2019-04-01,53045,Mason,333500.0,0.0578,0.2128,164,0.0719,-0.0838,29.5,-0.5390625,-0.2624999999999999,104,0.625,-0.1333,0,,-1.0,36,-0.1,-0.25,136,0.1525,0.3333,192.91818181818184,0.0752,0.123,1781.0,-0.0041,0.1097,433339.7668308703,0.1001,0.2533,300,0.107,0.0676,0.8292682926829268,0.058,0.2594,0,wa
1310,2019-04-01,53047,Okanogan,318928.5714285714,0.0079,0.0876,163,0.094,-0.0578,31.5,-0.7613636363636364,-0.7954545454545454,36,0.5,-0.4706,0,,,12,2.0,-0.5,24,0.4118,0.0,168.4516136104534,0.0557,-0.0292,1694.0,-0.0304,0.1248,378141.7710202725,-0.0304,-0.0579,187,0.1265,-0.0508,0.147239263803681,0.0331,0.0085,1,wa
1311,2019-04-01,53049,Pacific,256543.14285714284,-0.0068,-0.0047,174,0.0058,0.0545,56.0,-0.5757575757575757,-0.5151515151515151,52,0.8571,0.1818,0,,,20,-0.1667,-0.5455,29,0.3182,0.0357,172.47652369493227,0.0039,0.0165,1533.0,-0.0079,-0.0407,347535.4704069609,-0.0177,0.1065,203,0.041,0.0518,0.1666666666666666,0.0395,-0.003,0,wa
1312,2019-04-01,53051,Pend Oreille,350000.0,0.1524,0.1671,76,0.1515,-0.1739,55.5,-0.4336734693877551,-0.1654135338345864,44,0.8333,-0.0833,0,,,8,,-0.5,18,0.0,0.0,207.02925766216907,0.0509,0.4845,1764.0,-0.0428,-0.1718,545258.627940221,-0.0599,0.3799,94,0.119,-0.1455,0.2368421052631578,-0.0359,0.0412,0,wa
1313,2019-04-01,53053,Pierce,450000.0,0.0274,0.0703,1162,-0.0194,-0.0153,26.5,-0.369047619047619,-0.0701754385964912,992,0.1589,-0.2346,56,-0.6216,-0.8963,332,-0.046,-0.3566,1393,0.246,0.157,206.42535503983373,0.0131,0.0691,2268.0,0.0161,0.0152,540251.6579641174,0.0371,0.0352,2555,0.1094,0.0717,1.1987951807228916,0.2553,0.1785,0,wa
1314,2019-04-01,53055,San Juan,799000.0,0.0029,0.0323,166,0.1216,-0.0514,163.5,0.11986301369863,-0.0941828254847645,32,0.6,-0.4286,0,,,8,0.0,-0.7778,20,0.25,0.0,416.4250195474003,-0.0225,0.0958,2033.0,0.0177,-0.0121,1355266.872375669,0.0176,0.0105,186,0.1341,-0.0462,0.1204819277108433,0.0124,0.0062,0,wa
1315,2019-04-01,53057,Skagit,484100.0,-0.0062,0.0616,350,0.087,0.1628,32.5,-0.4841269841269841,-0.2934782608695652,196,0.4,0.0,4,-0.75,-0.9091,100,0.5625,0.087,173,0.4417,0.2721,238.0952380952381,0.0136,0.0694,2027.0,-0.0198,-0.0366,653067.2144654249,-0.0041,-0.0279,523,0.1833,0.1968,0.4942857142857143,0.1216,0.0425,0,wa
1316,2019-04-01,53059,Skamania,447642.8571428572,-0.0011,-0.0808,28,0.2174,0.3333,51.5,-0.4011627906976744,-0.5360360360360361,12,-0.25,0.0,0,,,4,,0.0,2,0.0,1.0,211.690587727167,0.063,-0.1135,2307.0,-0.0191,0.1251,714940.8143939395,0.0486,-0.046,30,0.3043,0.3636,0.0714285714285714,,0.0238,1,wa
1317,2019-04-01,53061,Snohomish,552500.0,0.0313,0.0957,1168,0.0157,0.5308,24.0,-0.368421052631579,0.1999999999999999,1048,0.2186,-0.1149,52,-0.6389,-0.9091,340,-0.1053,0.2687,1284,0.4298,0.0891,265.3223267624432,0.0109,0.0398,2160.928571428572,0.0234,0.0642,653788.1871281296,0.0428,0.0839,2452,0.1973,0.2626,1.0993150684931507,0.3184,-0.4459,1,wa
1318,2019-04-01,53063,Spokane,367585.7142857143,0.0265,0.1141,866,0.1305,-0.0658,30.5,-0.3775510204081632,-0.0757575757575758,788,0.4071,0.0103,32,-0.6923,-0.8788,188,-0.2656,-0.5253,1235,0.1618,-0.1745,150.25570621246175,0.0086,0.1051,2434.5714285714284,-0.0073,-0.0271,455419.4887812853,0.0106,0.0892,2101,0.1487,-0.1329,1.426096997690531,0.0384,-0.1877,0,wa
1319,2019-04-01,53065,Stevens,274950.0,0.0324,0.0476,211,0.153,-0.2355,64.0,-0.5897435897435898,-0.0077519379844961,112,0.75,0.0,4,-0.5,,20,0.0,-0.5455,69,0.1897,0.0299,136.98173234811165,0.0306,-0.0082,2074.285714285714,-0.0143,0.0123,386994.0612507664,0.029,0.1577,280,0.1618,-0.1837,0.3270142180094786,0.0101,0.0843,0,wa
1320,2019-04-01,53067,Thurston,424175.0,0.05,0.1427,433,-0.0046,0.0459,29.5,-0.2976190476190476,-0.1571428571428571,356,0.1125,-0.0825,16,-0.6364,-0.8788,124,0.1071,-0.3673,534,0.3417,0.1362,188.9186537951279,0.0102,0.1018,2284.857142857143,0.0288,0.0515,520424.4263838437,0.0584,0.2195,967,0.1609,0.0939,1.233256351039261,0.3183,0.098,0,wa
1321,2019-04-01,53069,Wahkiakum,325257.14285714284,-0.0076,0.086,28,0.0,0.12,170.5,0.2266187050359711,0.3268482490272373,8,1.0,-0.3333,0,,,4,-0.6667,,5,0.0,0.25,183.31295843520783,0.0425,0.1613,1969.0,-0.0504,-0.0901,426123.2720135468,-0.0251,0.2684,33,0.0,0.1379,0.1785714285714285,0.0,0.0186,1,wa
1322,2019-04-01,53071,Walla Walla,359450.0,0.0078,0.1163,138,0.0222,-0.098,77.5,-0.3260869565217391,0.4485981308411215,60,1.1429,-0.0625,0,,,40,1.5,0.0,86,0.0238,0.0,158.3842829768773,-0.0041,0.0384,2330.5,0.0294,0.0646,403172.0134212385,0.004,0.0337,224,0.0228,0.4641,0.6231884057971014,0.001,,1,wa
1323,2019-04-01,53073,Whatcom,432450.0,0.0071,-0.0104,573,0.0791,0.1718,32.5,-0.4396551724137931,-0.2934782608695652,296,0.2333,0.0278,0,-1.0,-1.0,108,0.08,-0.3571,277,0.4352,0.2648,242.10846522753775,0.0244,0.0327,1841.5,-0.0205,-0.0287,567290.91468042,0.0043,0.1137,850,0.174,0.2006,0.4834205933682373,0.12,0.0356,0,wa
1324,2019-04-01,53075,Whitman,319450.0,0.0815,0.2527,98,-0.0101,-0.4167,42.5,-0.0760869565217391,0.0625,44,0.5714,-0.3125,0,-1.0,-1.0,24,1.0,-0.3333,61,0.7941,7.7143,139.3576041946322,0.0124,0.0393,2372.0,0.1177,0.2306,341317.9361449583,0.0582,0.2851,159,0.1955,-0.0914,0.6224489795918368,0.279,0.5808,0,wa
1325,2019-04-01,53077,Yakima,322800.0,0.0487,0.1017,337,0.0151,0.0665,51.5,-0.2076923076923077,0.0957446808510638,184,0.1795,0.1795,4,-0.5,,64,0.0667,0.1429,216,0.1613,-0.0226,155.52325581395348,-0.0027,0.084,1985.0,0.0072,-0.01,369645.2332807358,0.0205,0.0,553,0.0676,0.0298,0.6409495548961425,0.0807,-0.0584,0,wa
1326,2019-05-01,53001,Adams,174500.0,0.0396,0.0576,34,0.0625,-0.0811,59.5,0.5454545454545454,0.2934782608695652,12,0.0,-0.5714,0,,,0,,-1.0,23,0.15,0.2778,104.42136281720326,-0.0686,-0.0315,1878.0,0.0404,0.0319,226901.4083710407,-0.0119,0.1777,57,0.0962,0.0364,0.6764705882352942,0.0515,0.19,1,wa
1327,2019-05-01,53003,Asotin,334900.0,0.3683,0.1751,58,-0.5797,-0.5,54.5,0.3132530120481926,0.0283018867924529,28,-0.2222,-0.125,0,,,8,1.0,-0.3333,42,0.0769,0.0,135.08928090139224,0.0116,0.0672,2039.5,0.0738,-0.1474,413163.1160022149,0.2071,0.3434,100,-0.435,-0.1379,0.7241379310344828,0.4415,,0,wa
1328,2019-05-01,53005,Benton,368000.0,-0.0224,0.0828,407,0.0383,-0.4552,41.5,-0.1862745098039215,0.1690140845070422,280,0.2727,-0.2222,24,2.0,0.5,108,0.2273,-0.2703,329,0.1585,108.6667,170.816989947194,0.019,0.1103,2176.0,-0.0169,-0.0138,400927.7687033998,-0.0093,0.1118,736,0.0888,-0.0187,0.8083538083538083,0.0839,0.8043,0,wa
